Id,SalePrice
2735,135541.53872654788
2736,144644.20650970622
2737,126983.41663418328
2738,142490.95021751084
2739,182349.62355067342
2740,140133.61827414075
2741,126399.55182239813
2742,149755.68729698766
2743,148932.1935439949
2744,168805.547292105
2745,119187.47577582058
2746,142164.1691423949
2747,135405.1720484537
2748,121793.65366874983
2749,132200.65874481326
2750,133617.95145573968
2751,127954.09381803923
2752,166168.02754090592
2753,156237.53319176094
2754,271630.4451340988
2755,128794.25671597596
2756,74365.0255711769
2757,75091.97528437135
2758,63912.50125890881
2759,147626.85476596517
2760,111607.25132743819
2761,157931.28253465708
2762,161109.91835431184
2763,192544.13092258407
2764,147963.35721954846
2765,313324.6849324586
2766,137360.14893388853
2767,85685.73758713691
2768,138339.75877300632
2769,120857.49065434113
2770,134162.72549635
2771,108636.14849245545
2772,114181.79649361779
2773,143120.82485899073
2774,138757.7311823024
2775,98818.80406756717
2776,130092.5219300031
2777,146486.80665070427
2778,93926.0679014952
2779,109607.80478594643
2780,93199.03762661947
2781,98889.91621153452
2782,85506.73646569459
2783,89279.81305668845
2784,122135.00611681795
2785,129438.58312877158
2786,63831.31294672985
2787,126898.28019987865
2788,70531.74174473433
2789,182556.45795594822
2790,70269.76585909333
2791,117906.47465827629
2792,56414.08612389114
2793,194530.6010121485
2794,85522.01781595421
2795,119921.36629492091
2796,97942.41545813021
2797,207425.200961995
2798,107152.98666977245
2799,116479.59127240836
2800,69387.99908320767
2801,103160.79944110055
2802,140974.70737240821
2803,200602.34917993756
2804,114704.18701809835
2805,88529.63002217427
2806,77133.21019283186
2807,136985.68583181148
2808,150635.0773379745
2809,137660.95504676286
2810,133201.70107988935
2811,157546.40386573356
2812,136135.99771753186
2813,163019.00559503588
2814,170315.735148118
2815,102325.32400369635
2816,291722.782606429
2817,153415.30153209798
2818,125470.21721984507
2819,144990.20949162036
2820,128962.76231672778
2821,100369.21956874283
2822,211615.7094803326
2823,315808.21374914463
2824,200289.01135878367
2825,153647.20628912823
2826,123903.57075394507
2827,145536.74720725245
2828,232053.6067514433
2829,188084.97256315078
2830,248135.3487357178
2831,163867.50965016035
2832,263960.23094010405
2833,277008.07114583557
2834,206285.45670290024
2835,223343.64831814542
2836,189976.06362715765
2837,154502.261521366
2838,149506.44008395594
2839,191901.92546404162
2840,199057.8031137018
2841,210746.62109755664
2842,233899.00928422713
2843,156135.0887695237
2844,178150.70879989455
2845,108252.90563556184
2846,215134.81444548618
2847,201002.60553654176
2848,223943.84318860905
2849,223721.24591410387
2850,280465.6889859517
2851,248607.18568860274
2852,253327.29381247185
2853,247049.11561552645
2854,131413.95990448716
2855,206748.51779785214
2856,208200.10435418284
2857,186811.57205477133
2858,198172.63872679282
2859,130871.66141819583
2860,129154.51363575339
2861,123472.91420996966
2862,188190.54379566383
2863,129919.45336996458
2864,267841.57420323294
2865,132900.2663113862
2866,140779.0913736763
2867,82056.715889038
2868,109209.74816193104
2869,112660.30239826813
2870,111795.47090411923
2871,102341.61140637017
2872,49704.00147575226
2873,115546.02987500842
2874,143030.83288968646
2875,112385.77676423581
2876,150946.36805255673
2877,142217.38177808755
2878,186070.44230572865
2879,141260.91758688935
2880,99288.79126073026
2881,159442.30897592148
2882,172470.25717051755
2883,188170.7086659314
2884,203984.22345298284
2885,213615.5669724943
2886,217240.39935590848
2887,86534.80841038289
2888,144167.05317002913
2889,58934.916122639464
2890,63422.597783873854
2891,131955.57577998447
2892,47747.270754429075
2893,75614.75097546459
2894,45514.73665169424
2895,275235.5919542623
2896,273289.0075908393
2897,215718.6262252456
2898,163198.17548498776
2899,220596.3632787395
2900,158753.5977208429
2901,186507.5889515704
2902,187397.15689922747
2903,343445.51162228046
2904,374582.1018822101
2905,81912.2360771367
2906,199179.83286463696
2907,114079.95456368716
2908,135628.41782547405
2909,146288.88117906405
2910,79995.18815845849
2911,75140.7415112357
2912,143776.97786737746
2913,79077.11674251476
2914,62756.30813793544
2915,65123.34111262619
2916,74779.13594833772
2917,169337.0838291838
2918,125167.31369324352
2919,223446.95728002614
